revenue_year,Cat Rev Year,Price,year,mes,positive_year,negative_year,Followers_year,Reviews_year,Score,Adventure,Singleplayer,Story Rich,Horror,3D,Survival,Choices Matter,Historical,Mystery,Replay Value,Early Access,Female Protagonist,Lovecraftian,Open World,Multiplayer,Co-op,Indie,Atmospheric,Violent,Online Co-Op,Third Person,Sandbox,Soundtrack,Strategy,Difficult,Gore,Great Soundtrack,First-Person,Simulation,RPG,Character Customization,Funny,Casual,Sci-fi,Exploration,Action,Sexual Content,Realistic,Nudity,Fantasy,Anime,Building,Turn-Based,Tactical,Management,Psychological,Visual Novel,Psychological Horror,Moddable,Crafting
15591456.74,3. Más de 5M y menos de 20M,39.99,2016,6,25458,2285,54071,20253,9,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19729729.73,3. Más de 5M y menos de 20M,59.99,2017,9,24752,1727,100914,17163,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
46730103.81,4. Más de 20M,59.99,2019,11,0,0,108454,40770,9,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58304157.55,4. Más de 20M,59.99,2020,3,54295,10646,117093,50877,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19641255.61,3. Más de 5M y menos de 20M,59.99,2017,10,0,0,84749,16972,9,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11346322.24,3. Más de 5M y menos de 20M,29.99,2015,3,24819,1848,92104,19703,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
5953900.709,3. Más de 5M y menos de 20M,9.99,2009,11,43495,1203,0,31000,10,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
24721115.54,4. Más de 20M,89.96,2018,9,15970,3204,84942,14416,9,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67000000.0,4. Más de 20M,24.99,2020,9,150826,1909,208170,140059,10,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64000000.0,4. Más de 20M,13.99,2020,9,287972,8005,212058,240038,10,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
8040209.79,3. Más de 5M y menos de 20M,9.99,2013,8,59452,7757,956550,42276,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5764136.526000001,3. Más de 5M y menos de 20M,29.99,2010,9,0,0,0,10080,10,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
7082942.097,3. Más de 5M y menos de 20M,19.99,2012,9,26601,1829,32763,18612,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61000000.0,4. Más de 20M,49.99,2020,9,75387,10477,0,63420,9,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
61000000.0,4. Más de 20M,59.99,2021,3,49080,10761,150159,53331,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11799568.97,3. Más de 5M y menos de 20M,39.99,2016,5,18701,2775,79929,15314,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7865230.095,3. Más de 5M y menos de 20M,24.99,2013,12,20563,3041,51190,16430,9,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22132579.65,4. Más de 20M,34.99,2018,10,39827,687,172537,33179,10,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
9396360.408,3. Más de 5M y menos de 20M,39.99,2015,4,14283,834,44650,12214,9,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10382540.46,3. Más de 5M y menos de 20M,19.99,2015,11,34856,9056,151292,26947,7,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56000000.0,4. Más de 20M,30.0,2020,8,122707,1500,330547,96885,10,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
12002348.8,3. Más de 5M y menos de 20M,39.99,2016,10,32110,3472,84564,15791,9,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
30553064.28,4. Más de 20M,39.99,2019,8,43739,9571,214571,39890,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55000000.0,4. Más de 20M,79.99,2021,5,48574,2368,116558,35785,10,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
10300153.93,3. Más de 5M y menos de 20M,59.99,2016,2,0,0,53432,8967,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
24940867.28,4. Más de 20M,59.99,2019,5,28653,12064,221110,21713,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
29702660.41,4. Más de 20M,59.99,2019,9,17036,16447,30095,25671,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51000000.0,4. Más de 20M,24.99,2020,8,153084,5662,247792,106589,10,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9864864.865,3. Más de 5M y menos de 20M,14.99,2016,4,51147,2022,97158,34365,10,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6381118.881,3. Más de 5M y menos de 20M,39.99,2013,8,10333,1698,20988,8358,9,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11751448.81,3. Más de 5M y menos de 20M,39.99,2017,3,0,0,105356,15453,9,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5812873.257999999,3. Más de 5M y menos de 20M,29.99,2013,3,13258,665,0,10189,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18579003.18,3. Más de 5M y menos de 20M,4.99,2018,11,203874,15223,104828,192813,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19472190.69,3. Más de 5M y menos de 20M,39.99,2019,1,38163,1073,108952,25192,10,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9817692.767,3. Más de 5M y menos de 20M,49.99,2016,11,0,0,64661,10161,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12275784.75,3. Más de 5M y menos de 20M,49.99,2017,10,0,0,79159,12716,9,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20277777.78,4. Más de 20M,29.99,2019,4,34756,7415,79026,35093,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43000000.0,4. Más de 20M,59.99,2020,10,36537,4896,350266,37650,9,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
43000000.0,4. Más de 20M,59.99,2020,7,56340,3910,202056,37297,9,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
10106245.98,3. Más de 5M y menos de 20M,49.99,2017,3,0,0,92667,10551,7,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32161885.25,4. Más de 20M,39.99,2020,2,25399,20225,143590,41685,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34343544.86,4. Más de 20M,19.99,2020,3,89832,9559,164137,89609,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39734177.22,4. Más de 20M,29.99,2020,5,83787,2712,0,68926,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42000000.0,4. Más de 20M,59.99,2021,4,29947,17708,122680,36196,6,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13614564.83,3. Más de 5M y menos de 20M,19.99,2018,5,38810,3069,145845,35465,9,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5287985.866,3. Más de 5M y menos de 20M,59.99,2013,9,0,0,16817,4586,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
6225041.597,3. Más de 5M y menos de 20M,14.99,2014,11,24043,522,33544,21496,10,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8337047.353999999,3. Más de 5M y menos de 20M,19.99,2016,7,27239,1588,98816,21952,9,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9453569.172,3. Más de 5M y menos de 20M,14.99,2017,2,36553,1129,60931,32831,10,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40000000.0,4. Más de 20M,49.99,2020,8,0,0,194209,41597,9,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7384926.657000001,3. Más de 5M y menos de 20M,24.99,2016,1,0,0,55663,15509,9,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10436025.73,3. Más de 5M y menos de 20M,29.99,2017,8,19185,1845,120092,18260,9,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13321167.88,3. Más de 5M y menos de 20M,49.99,2018,6,0,0,44944,13740,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3463503.65,2. Más de 1M y menos de 5M,19.99,2010,3,11383,267,0,9040,10,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
8669305.725,3. Más de 5M y menos de 20M,29.99,2016,12,15832,1632,106677,15045,9,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
15743473.33,3. Más de 5M y menos de 20M,24.99,2019,1,38359,814,73514,33247,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
37000000.0,4. Más de 20M,49.99,2020,9,53709,3746,176274,38378,9,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
7041188.738,3. Más de 5M y menos de 20M,29.99,2016,3,0,0,89926,12386,6,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7276400.862000001,3. Más de 5M y menos de 20M,19.99,2016,5,28099,1422,64372,19058,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11993783.3,3. Más de 5M y menos de 20M,39.99,2018,5,17871,4919,89804,15782,7,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
29551422.32,4. Más de 20M,29.99,2020,3,54830,2084,113032,51541,10,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36000000.0,4. Más de 20M,19.99,2021,1,0,0,167133,92982,9,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
16590909.09,3. Más de 5M y menos de 20M,49.99,2019,4,20470,3556,50554,17188,9,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30845070.42,4. Más de 20M,59.99,2020,4,32865,9954,120963,26993,7,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5749324.932,3. Más de 5M y menos de 20M,24.99,2015,5,13155,494,40792,12094,10,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10252808.99,3. Más de 5M y menos de 20M,59.99,2018,1,11251,1294,48575,8814,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7417812.312999999,3. Más de 5M y menos de 20M,44.99,2016,11,9523,977,59827,8671,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
10188834.15,3. Más de 5M y menos de 20M,29.99,2018,2,20078,4485,104484,17468,9,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11322992.7,3. Más de 5M y menos de 20M,44.99,2018,6,12481,2130,0,12984,9,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
13607456.14,3. Más de 5M y menos de 20M,29.99,2018,12,26024,4826,84602,23575,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13607456.14,3. Más de 5M y menos de 20M,130.36,2018,12,4793,3305,37013,5375,6,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5346205.06,3. Más de 5M y menos de 20M,29.99,2015,4,9337,2713,0,9247,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11648936.17,3. Más de 5M y menos de 20M,24.99,2018,8,27903,896,100257,24480,10,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20839100.35,4. Más de 20M,44.99,2019,11,25244,2941,149198,24073,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
32000000.0,4. Más de 20M,29.99,2020,6,60616,1799,243759,55605,10,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4461420.932,2. Más de 1M y menos de 5M,19.99,2014,4,0,0,54823,11775,9,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6089676.747,3. Más de 5M y menos de 20M,73.91,2016,3,0,0,37118,4237,9,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6293103.448,3. Más de 5M y menos de 20M,59.99,2016,5,7292,2078,63593,5552,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
7378395.4520000005,3. Más de 5M y menos de 20M,59.99,2017,2,6655,751,47856,6336,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9831649.832,3. Más de 5M y menos de 20M,29.99,2018,3,19072,4029,61039,17145,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10095073.47,3. Más de 5M y menos de 20M,29.99,2018,4,19200,1869,104462,17477,9,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11295938.1,3. Más de 5M y menos de 20M,34.99,2018,8,14416,5357,103120,16837,7,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
11998939.55,3. Más de 5M y menos de 20M,49.99,2018,11,11252,5641,30850,12631,6,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16164285.71,3. Más de 5M y menos de 20M,24.99,2019,7,35051,1330,171495,33987,10,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
12837045.72,3. Más de 5M y menos de 20M,29.99,2019,2,22495,3015,148716,22034,9,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
29000000.0,4. Más de 20M,59.99,2020,8,20178,6577,87897,25492,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29000000.0,4. Más de 20M,59.99,2020,9,14038,20865,38713,24888,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7245037.645,3. Más de 5M y menos de 20M,39.99,2017,6,11287,2305,41335,9401,9,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
12409144.2,3. Más de 5M y menos de 20M,19.99,2019,2,39228,5168,128644,32939,9,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18313148.79,3. Más de 5M y menos de 20M,69.99,2019,11,0,0,34713,13544,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3426081.126,2. Más de 1M y menos de 5M,19.99,2013,4,10523,487,22784,8985,10,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
13429697.77,3. Más de 5M y menos de 20M,29.99,2019,5,24808,995,64659,23510,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15993740.22,3. Más de 5M y menos de 20M,59.99,2019,9,16960,2346,86468,13881,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
17681660.9,3. Más de 5M y menos de 20M,19.99,2019,11,48137,3131,102261,46452,9,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
22363238.51,4. Más de 20M,19.99,2020,3,52404,18002,80737,57620,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27000000.0,4. Más de 20M,29.99,2021,5,46439,4260,215043,47244,9,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
